,A,B,C,D,E,F
49,-2.0,1.9659335050757214,-1.8627087236488202,-1.3744015663220415,-3.0341382294755417,1.1344935377065772
50,-2.0,7.593374537076204,0.03311494512516817,0.050202119628790065,-1.895100318380336,2.2614761168290953
51,-2.0,2.5691658320812762,-0.3579415367766172,-0.27034102300649276,-0.11522075072922122,-0.1841028453203044
52,-2.0,0.01021862381823864,-0.493814718081329,-2.4740721355038513,-1.637894777387014,1.2508978392178023
53,-2.0,3.204889494983898,-0.08190608856503018,-2.928630749749984,-1.6350051477599687,1.0730173797998306
54,-2.0,10.172549574395882,-0.8672769043426948,-8.567128668476876,-0.502114512932206,-0.154736872325318
55,-2.0,11.170665640019232,-0.7345627155928123,0.3805872770500349,-1.6314632004382754,1.2447715291889339
56,-2.0,0.08478312068765158,-1.1317896023632117,-0.968002638229707,0.19164392711217526,-0.8039221606280454
57,-2.0,0.5833077589630251,-1.394257629028467,1.7109086155306956,-2.5653944873104586,1.1553516772631989
58,-2.0,0.1737662716852416,-0.16238844835745386,-1.464891617733818,-0.7846551102846443,0.7818920209774027
59,-2.0,1.1057457572198335,1.0255079022952212,-1.717310946188281,-2.1362757516302895,2.8288306550986295
60,-2.0,8.056831027704366,-2.7582752090372,-4.536142307115863,-1.991276561647782,-0.4520916825273688
61,-2.0,2.6578086571375725,-0.06376231962431647,-1.0166725703337574,-1.722347221364878,1.7226282280976735
62,-2.0,0.16286923384249857,-0.05402312622914564,-0.3120805577690482,-2.3270385754609744,2.3017918465055165
63,-2.0,10.25251871745004,-0.1288779352223624,-3.12793676130738,0.014156740950354352,-0.183939956629521
64,-2.0,11.308125623767715,0.01207079977384904,-6.0430839244497205,-2.310234884271296,2.7215012284011943
65,-2.0,0.5329767451276854,1.027517694456791,-1.320486414566063,0.4567357372183153,0.2735049172814391
66,-2.0,14.484103179630226,-0.9644092458450083,0.8279724116487008,-1.6703531460120713,0.37332112049286187
67,-2.0,4.496209855214355,3.5060126066683406,1.1685350911955492,-1.5615746321379729,5.118499536663984
68,-2.0,0.002369785488005536,2.1720027251829617,-1.3953531350239508,-1.809252704095297,4.165393157015801
69,-2.0,1.3782631685199422,2.2480955942573626,-4.696953146030617,-1.0920802393002091,3.4642901355101596
70,-2.0,0.13271253788799017,0.45768473477609195,-1.0138413095861871,-1.2877113257649238,1.4777456599800345
71,-2.0,0.5446929811199078,1.6178316327708173,-7.573497401035787,-1.07255320656366,2.8024558639361032
72,-2.0,14.370335609365034,-0.022227968544770393,0.9036482448685577,-1.8665328078439276,2.0211182363060214
73,-2.0,4.16717135427657,0.13791827612024016,-0.0870696611454096,-0.8036730993878546,1.132589264881921
74,-2.0,0.27173642075462684,0.15892886410838333,-0.23068271347249203,-1.8437741982164972,2.410187628035034
75,-2.0,0.06733827690682209,-1.0041930483432215,-4.871009035383116,-1.6972749335066912,0.1739073368023677
76,-2.0,6.344264743345598,-3.959897923038388,1.988275295329279,-1.1048705702213049,-3.037629107420351
77,-2.0,4.66396870119643,-3.6708005051647596,-1.2619587680435216,-1.8792756877492036,-1.5359606808301205
78,-2.0,0.3997920926201887,-1.3357384729698525,0.5205847608883878,-2.2688052876268645,0.9643144630960715
79,-2.0,1.2121102410869173,0.22317463559782866,-4.855314449314346,1.0061156405144218,-0.33101430585128044
80,-2.0,0.0877277596604101,-0.476864411793333,-6.696903886032144,-1.627382666285488,0.9757194202669721
81,-2.0,0.021753481679513336,0.9895409575536983,-8.155527746362504,-0.6145094632690795,1.2840026348666886
82,-2.0,3.098251111818408,-0.450515002771919,0.6306469245775586,-1.339518090954002,1.205493171059428
83,-2.0,4.031616823778334,1.4845215686234252,-0.9427892120866557,-0.920437465103563,1.806533995672023
84,-2.0,0.8185005302191122,1.65364123271428,-4.883152195447953,-1.6273439792025424,3.5856112892313377
85,-2.0,8.551073085490179,0.7226991502109118,2.5011332760710165,-2.0287117454578123,2.8794441422773343
86,-2.0,2.2538716630763664,0.34454986817293626,-2.502181636470654,-0.3166475630999148,0.5972284400041559
87,-2.0,0.018273677241866446,-0.1528959656704223,0.2701080053069893,-0.5733435485088063,0.5486996788027615
88,-2.0,0.035643962397764684,0.3470043560874364,-1.9450906255722917,-0.3568370593834196,0.9218709092638784
89,-2.0,0.0356620311771805,-0.1733912848034241,0.7577768356703543,-1.0035123648583943,1.3138356604408419
90,-2.0,4.399556833461608,-2.3379620455652073,0.6537344496597366,-1.8940332801682134,0.007575464484804673
91,-2.0,8.18296544006965,-0.09578556035504353,0.17794071655392552,-1.079190896906025,1.0223550130527244
92,-2.0,1.9068757598429729,-0.18274368366081767,0.4285849397418393,-1.5959456361993452,1.780460975504736
93,-2.0,0.13173057321426235,0.5519320207018591,0.006299624683728355,-0.092182474363246,0.4639472218484256
94,-2.0,7.586598637887739,-1.1166324181524445,1.5763657717600283,-1.7129937180352628,0.9438479125959842
95,-2.0,8.689486163932706,3.319752534713663,1.639732263200057,-3.053892782123679,6.37054889271477
96,-2.0,4.670874798509027,-0.05197003058486556,0.10292620470282365,-0.8591282512233244,0.7676161033213542
97,-2.0,27.22443437533192,-0.060343120994812614,0.05830243496494125,-1.8085806831922908,1.9370425734631556
98,-2.0,0.1536039800186318,1.0576136431436343,-6.785481614542853,-0.9537912210003779,2.1056272183241376
99,-2.0,9.712364034055337,0.11023964637476895,0.499301077509807,-1.5042460066767256,1.1244252707992666
