,A,B,C,D
35,-0.2696737816123531,2.0,0.23954348182785057,-2.269673781612353
36,1.2065492755958687,2.0,0.4673367299977045,1.2065492755958687
37,1.9768602846119707,2.0,0.9820239366998768,-0.02313971538802928
38,2.07020438076131,2.0,0.983940645041924,0.07020438076130997
39,0.44618391613598224,2.0,-0.09342724015456387,-0.5538160838640178
40,3.010786892926429,2.0,0.315774601820112,2.010786892926429
41,-0.2584008358031159,2.0,-0.5401996094867881,-2.258400835803116
42,1.5558308408020842,2.0,0.30130884682625647,0.5558308408020842
43,-0.6084316997680269,2.0,-1.498316343579092,-2.608431699768027
44,2.348592700194624,2.0,-0.681785334929554,0.34859270019462407
45,1.2014645685411136,2.0,-0.3270326716972749,1.2014645685411134
46,-1.2400445554392237,2.0,1.3459181245811287,-3.2400445554392237
47,0.1538032861672488,2.0,-0.4654502549112013,-1.846196713832751
48,-0.5562583202892066,2.0,-1.4570262126661138,-2.5562583202892064
49,-0.5240624805629742,2.0,-0.1539460113346224,-1.524062480562974
50,-0.4354956357563524,2.0,-1.4259476317758117,-2.4354956357563524
51,1.8132561822760267,2.0,0.8097156727283098,0.8132561822760267
52,0.9875639881286018,2.0,-0.11602284873128615,-0.0124360118713982
53,3.662236297950643,2.0,2.3808332991189376,1.6622362979506429
54,1.910242506625679,2.0,0.6414150277952445,-0.08975749337432104
55,0.38464730318776286,2.0,-0.7469727188070403,0.3846473031877631
56,1.6242331681282534,2.0,-0.8372654619464508,-0.37576683187174664
57,3.5774885090820896,2.0,0.34310652618428733,2.577488509082089
58,4.390388822815947,2.0,3.2492490982087365,4.390388822815947
59,4.991203743634278,2.0,3.799297478774819,3.991203743634278
60,-0.7790344503904622,2.0,0.6128979766929467,-2.779034450390462
61,1.433955308205272,2.0,1.5601875379447265,0.43395530820527206
62,-3.675973055850795,2.0,-1.0789382528639215,-5.675973055850795
63,1.0091054749252928,2.0,0.6651724177464018,1.0091054749252928
64,0.049501171614932504,2.0,-0.9688483639072725,-0.9504988283850675
65,2.3926339137333725,2.0,1.3572110281858492,1.3926339137333725
66,0.2570149630836762,2.0,0.30645858438845663,-0.7429850369163238
67,2.4502226525137614,2.0,0.8224366464634215,2.4502226525137614
68,2.4069414155308557,2.0,0.9500641547586187,1.4069414155308557
69,1.9670603582226904,2.0,1.6769045752484903,1.9670603582226907
70,-1.1251165907949308,2.0,-1.7998217906773368,-2.1251165907949305
71,1.5073519924205572,2.0,-0.8459404063454051,0.5073519924205572
72,-0.3404073970156459,2.0,0.34008145244611815,-2.340407397015646
73,0.41099031257455937,2.0,0.3621088147910581,-1.5890096874254407
74,1.2331355695871489,2.0,0.010096410764899746,1.2331355695871489
75,2.811238397714636,2.0,2.15291982777996,0.8112383977146358
76,6.265109100201247,2.0,2.398618632362563,4.265109100201247
77,1.8204770671862982,2.0,1.7865635896132734,-0.1795229328137018
78,-1.1091556888500307,2.0,-0.42026361723073113,-2.1091556888500307
79,7.105334133665082,2.0,-1.3808462936244157,5.105334133665082
80,2.6385197602488315,2.0,1.4458808944420818,0.6385197602488315
81,1.5486977671855122,2.0,0.3021730442421696,0.5486977671855122
82,2.1605114362352946,2.0,0.9165501922261137,0.16051143623529462
83,2.0519736687088526,2.0,1.021926880313605,0.05197366870885256
84,-1.3515944861727633,2.0,-1.7293342176512778,-3.3515944861727633
85,0.3702252262030732,2.0,-0.8230732063214183,-0.6297747737969268
86,4.548753379866627,2.0,3.3260801378270632,2.5487533798666266
87,1.102862039413714,2.0,-0.2913332630399458,1.102862039413714
88,-0.8975263771707886,2.0,0.5452215347198532,-2.897526377170789
89,1.1257330098143017,2.0,0.1244932308125134,-0.8742669901856983
90,1.4537092765128168,2.0,0.4209299637201895,-0.5462907234871832
91,0.47333793762829324,2.0,-0.5574841938873908,-0.5266620623717069
92,0.07268328131574475,2.0,-0.5719660540622997,0.07268328131574453
93,1.2877017507283088,2.0,0.5745257485411497,0.28770175072830906
94,0.1189425886720975,2.0,-0.5553771720722699,-1.8810574113279026
95,3.040949575657547,2.0,0.935252136210948,3.040949575657547
96,2.545694924674517,2.0,1.5428293379576328,1.545694924674517
97,0.03288516018427812,2.0,-0.9661621037659078,-1.9671148398157219
98,1.4201503018808794,2.0,0.4347159218721206,0.42015030188087943
99,3.3964024728456317,2.0,1.2904670562472105,1.3964024728456317
