,A,B,C,D
31,-2.0,-0.3317403614575435,0.47600240183316483,-0.6682596385424565
32,-2.0,1.3888870024085844,-0.17184659816359724,-3.3888870024085844
33,-2.0,0.34525567906154764,0.9458341308409551,-1.3452556790615477
34,-2.0,0.08010283048565991,-1.914911068024825,-2.08010283048566
35,-2.0,0.4984605538726143,-0.3330202465044778,-2.498460553872614
36,-2.0,-0.550397572837958,2.6094174220656576,-1.449602427162042
37,-2.0,-0.22903357121972984,0.5914829422795257,-1.7709664287802702
38,-2.0,0.692792387444762,1.1357898616512327,-2.692792387444762
39,-2.0,-0.05237536715950908,1.9758435004641415,-1.947624632840491
40,-2.0,-0.47663002032066437,0.740674954059545,-0.5233699796793356
41,-2.0,-0.43365537171113683,-0.05156620876437896,-1.5663446282888631
42,-2.0,1.2028274265399013,2.049452621283923,-3.2028274265399013
43,-2.0,0.5982918392686802,1.682764116404947,-2.59829183926868
44,-2.0,-0.08598701094540473,2.5411335217143867,0.08598701094540473
45,-2.0,-0.6367591939270025,-0.5449885260990557,-1.3632408060729975
46,-2.0,-0.09776051030263866,0.8541756205117494,-0.9022394896973613
47,-2.0,-0.39824251231389063,0.12238622353819999,-1.6017574876861094
48,-2.0,-0.2134603209713497,-1.0556684904685985,-0.7865396790286503
49,-2.0,0.2224584049475523,0.5220767768098231,-2.2224584049475524
50,-2.0,-0.14020864563658575,2.6769018947129677,-0.8597913543634143
51,-2.0,1.092134114049859,0.5650703996676282,-3.092134114049859
52,-2.0,-0.02676886756881791,-1.631421368375199,-0.9732311324311821
53,-2.0,1.2817052645040554,1.2128965620094565,-2.2817052645040556
54,-2.0,-0.597399699785236,-1.8240508552178307,-1.402600300214764
55,-2.0,-0.025802244302882082,-0.20698720961525466,-0.974197755697118
56,-2.0,1.1184405929732928,-0.5099360217457579,-2.118440592973293
57,-2.0,-0.30746626654687603,-0.4284094283191038,-1.692533733453124
58,-2.0,-0.39406115672572384,0.06439075647843243,-0.6059388432742762
59,-2.0,-0.5379751258271861,-2.416023843830843,-0.4620248741728139
60,-2.0,-0.41938892913025005,-0.8475254021788244,-1.5806110708697498
61,-2.0,1.6462730978304108,0.4490387724359487,-3.6462730978304108
62,-2.0,1.096020070720027,-0.6273260552391189,-1.096020070720027
63,-2.0,0.3354706631590636,-2.1564350080722674,-0.3354706631590636
64,-2.0,-0.41011085570875705,-1.2962710006615294,-1.5898891442912428
65,-2.0,1.5580381125910772,0.7797821846467482,-3.558038112591077
66,-2.0,-0.6968839107970564,1.9093912835321358,-0.30311608920294364
67,-2.0,-0.4921005826304098,-1.1775781205111557,-0.5078994173695902
68,-2.0,-0.09860460702257673,-1.3549910561551304,-0.9013953929774232
69,-2.0,0.5427252023421067,-0.7942396080856081,-0.5427252023421067
70,-2.0,0.6115755176408106,-1.1292872546682198,-2.6115755176408104
71,-2.0,-0.08619454765828727,-0.6393950816552636,-1.9138054523417127
72,-2.0,0.6558427942369585,-0.24068638312951288,-0.6558427942369585
73,-2.0,-0.3536532404360825,2.483782178014928,-0.6463467595639175
74,-2.0,-0.02835347790197701,1.1419003858093069,0.02835347790197701
75,-2.0,1.785185363967598,0.7104503920913726,-2.785185363967598
76,-2.0,-0.3946561903250101,-2.5622295223945004,-1.60534380967499
77,-2.0,0.07470708076593613,1.9422499518559473,-2.0747070807659362
78,-2.0,0.12101888256496807,-0.49419084494588,-1.121018882564968
79,-2.0,1.564029067516226,-3.1684503639906314,-1.564029067516226
80,-2.0,1.0199656921865816,2.5962784707752995,-3.019965692186582
81,-2.0,1.307845952673869,-0.379257314222756,-1.307845952673869
82,-2.0,0.4758442193696377,-1.3262262903351991,-2.4758442193696375
83,-2.0,1.052243398643385,1.039284581930747,-3.052243398643385
84,-2.0,-0.5364643835684593,0.774047722613901,0.5364643835684593
85,-2.0,-0.4610475952890723,0.4002597166359429,-0.5389524047109278
86,-2.0,1.2502059464816355,0.6678893558765874,-3.2502059464816355
87,-2.0,-0.4615357729044046,-0.5952461824460656,-1.5384642270955955
88,-2.0,0.016304134878658005,-2.116446477717657,-0.016304134878658005
89,-2.0,0.8580756891257315,-0.897194484087661,-2.8580756891257315
90,-2.0,-0.028276470768119122,2.6187370027796444,-1.9717235292318809
91,-2.0,-0.010659579507262262,-1.384165199587886,0.010659579507262262
92,-2.0,-0.29721187105454505,0.7337338150058106,-1.702788128945455
93,-2.0,1.2542325216708599,1.1717040053694967,-3.25423252167086
94,-2.0,-0.5527089190540649,-0.4653028705845218,0.5527089190540649
95,-2.0,-0.8105919894214392,1.8368547955982604,-0.18940801057856083
96,-2.0,-0.0027197603205931786,1.0479224227936874,0.0027197603205931786
97,-2.0,0.19973975022837154,-1.4524501198694784,-0.19973975022837154
98,-2.0,0.7326567497161898,-1.0574066128757154,-0.7326567497161898
99,-2.0,-0.37625296480657056,-1.212780434227986,-1.6237470351934293
