,A,B,C,D
47,-0.6294704950962973,0.09897341511936175,-2.0,-0.728443910215659
48,-1.5047364624031307,1.213796822250456,-2.0,-2.718533284653587
49,0.8988377179678926,-0.3984262562194516,-2.0,1.2972639741873442
50,-1.0972816892597508,0.6565976856680021,-2.0,-1.7538793749277528
51,1.1613766985239904,-0.14160699962292833,-2.0,1.3029836981469187
52,-0.7315080468777391,1.0082286891590027,-2.0,-0.7397367360367417
53,-1.0633039578946237,-0.23544063855354022,-2.0,-0.8278633193410835
54,-0.4595751643708552,1.3567232288725943,-2.0,0.18370160675655045
55,-1.169090731363574,0.7420865717451808,-2.0,-1.9111773031087549
56,1.5563415479462597,-0.4431317431979881,-2.0,1.9994732911442479
57,-1.3677063090075021,0.20028684371851346,-2.0,0.4320068472739844
58,-1.2611163267312713,-0.20364035171564154,-2.0,0.9425240249843703
59,-0.9097828246523378,0.46572102808794935,-2.0,0.6244961472597128
60,-1.3213368526398968,-0.4133219464033653,-2.0,-0.9080149062365315
61,-2.4511520664863284,-0.10213434324409965,-2.0,-2.3490177232422287
62,-0.9040678726005074,-0.307348607663118,-2.0,0.40328073506261064
63,0.6000771306509556,-0.21991742847369333,-2.0,1.819994559124649
64,-1.7430184659040153,-0.42396515535614465,-2.0,-0.31905331054787067
65,1.0965396421713303,0.2284921988756906,-2.0,0.8680474432956397
66,-2.748505409454454,0.3347105146073489,-2.0,-3.083215924061803
67,0.718790646665151,-0.1835932602626154,-2.0,1.9023839069277664
68,-1.9826645337387,-0.07948973497954881,-2.0,-1.9031747987591512
69,-2.265793407240488,-0.129592323167245,-2.0,-2.136201084073243
70,-0.9232586726189882,0.2743002751391167,-2.0,0.8024410522418951
71,-1.5870256813562167,0.2084507327452636,-2.0,-1.7954764141014803
72,-0.24335539676085793,-0.13783529362138103,-2.0,1.8944798968605232
73,-0.26830138131191994,-0.22775498349871437,-2.0,0.9594536021867944
74,1.6252295773632897,1.6998119658517308,-2.0,0.9254176115115589
75,-0.37426645273498327,-0.17721571406205583,-2.0,-0.19705073867292744
76,-0.7549237864222591,-0.26054988936290974,-2.0,0.5056261029406506
77,-0.7263565859284351,-0.12886795076180063,-2.0,-0.5974886351666344
78,-0.8115589830845473,0.08783591328621737,-2.0,-0.8993948963707648
79,-0.9515901712911592,0.8549537368550735,-2.0,-0.8065439081462327
80,-1.4453908726467917,0.44184646246498605,-2.0,-1.8872373351117777
81,-1.5981044022015576,0.40014262709304754,-2.0,-1.998247029294605
82,-0.9404423455828745,0.47119529391796466,-2.0,-1.4116376395008392
83,-1.6386830984907332,1.6939050858463447,-2.0,-3.332588184337078
84,-2.28220664698516,-0.20668616132056272,-2.0,-1.0755204856645975
85,-1.94135746624598,-0.09379094358573437,-2.0,-1.8475665226602458
86,-1.4759583732926358,-0.5813375191004619,-2.0,0.10537914580782615
87,-0.06908148905258571,0.12124909937709738,-2.0,-0.1903305884296831
88,-1.282487731662013,1.301698038761556,-2.0,-2.584185770423569
89,-1.3847152616491216,1.361389779728234,-2.0,-2.746105041377356
90,-1.1115376491642244,0.19218777922776686,-2.0,-1.3037254283919912
91,-1.4070056732047718,0.3581249533998605,-2.0,-0.7651306266046323
92,0.5089349408740325,0.4439060543348011,-2.0,2.0650288865392312
93,-1.029757306336019,0.8934583089292344,-2.0,-1.9232156152652533
94,-0.5955813111676371,0.05800655975293245,-2.0,1.3464121290794304
95,-2.980643118220945,1.5047703550505145,-2.0,-3.4854134732714597
96,-0.8825658612543668,0.6537313025345793,-2.0,-0.5362971637889461
97,-2.5180734798821724,-0.06930513176234399,-2.0,-2.4487683481198284
98,-0.22408742707967777,1.322674804225691,-2.0,-1.5467622313053688
99,-0.6601491298876412,0.026124308825109077,-2.0,-0.6862734387127503
